Date,Time,Open,High,Low,Close,Volume
2021.04.06,22:00,1743.21000,1744.29000,1740.95000,1742.40000,4479
2021.04.06,23:00,1742.36000,1743.91000,1742.03000,1742.89000,2167
2021.04.07,01:00,1743.11000,1744.15000,1742.41000,1742.80000,2041
2021.04.07,02:00,1742.80000,1743.65000,1742.23000,1743.06000,1549
2021.04.07,03:00,1743.05000,1743.16000,1740.44000,1740.89000,3605
2021.04.07,04:00,1740.88000,1741.53000,1736.95000,1737.10000,6882
2021.04.07,05:00,1737.07000,1738.44000,1735.69000,1736.26000,6433
2021.04.07,06:00,1736.32000,1738.19000,1736.11000,1738.05000,3546
2021.04.07,07:00,1738.02000,1739.05000,1737.96000,1738.94000,2159
2021.04.07,08:00,1738.90000,1739.09000,1736.88000,1737.59000,3908
2021.04.07,09:00,1737.59000,1742.15000,1736.05000,1741.04000,7647
2021.04.07,10:00,1741.08000,1741.78000,1739.20000,1740.80000,7736
2021.04.07,11:00,1740.76000,1741.02000,1736.30000,1737.78000,6975
2021.04.07,12:00,1737.78000,1738.18000,1736.05000,1737.60000,5203
2021.04.07,13:00,1737.52000,1739.05000,1735.68000,1738.05000,6511
2021.04.07,14:00,1738.06000,1738.10000,1733.63000,1734.39000,7697
2021.04.07,15:00,1734.50000,1738.88000,1730.40000,1737.70000,11746
2021.04.07,16:00,1737.72000,1739.90000,1734.45000,1739.76000,12877
2021.04.07,17:00,1739.78000,1741.89000,1736.96000,1741.04000,12778
2021.04.07,18:00,1740.96000,1743.05000,1738.64000,1741.18000,10200
2021.04.07,19:00,1741.28000,1741.55000,1739.78000,1740.28000,5740
2021.04.07,20:00,1740.27000,1741.84000,1739.00000,1740.13000,5018
2021.04.07,21:00,1740.14000,1742.35000,1738.35000,1738.97000,6393
2021.04.07,22:00,1738.97000,1739.38000,1735.39000,1737.22000,6180
2021.04.07,23:00,1737.24000,1737.97000,1736.00000,1737.40000,1814
2021.04.08,01:00,1737.39000,1737.46000,1736.00000,1736.48000,1625
2021.04.08,02:00,1736.46000,1737.34000,1735.17000,1736.67000,2673
2021.04.08,03:00,1736.64000,1737.12000,1736.01000,1736.07000,3078
2021.04.08,04:00,1736.05000,1737.53000,1732.97000,1736.09000,6838
2021.04.08,05:00,1736.09000,1736.84000,1734.56000,1736.68000,4408
2021.04.08,06:00,1736.71000,1739.64000,1736.53000,1738.47000,3685
2021.04.08,07:00,1738.50000,1740.07000,1738.50000,1739.75000,2340
2021.04.08,08:00,1739.70000,1745.16000,1739.38000,1742.94000,6636
2021.04.08,09:00,1742.94000,1744.60000,1741.64000,1743.12000,7800
2021.04.08,10:00,1743.10000,1747.44000,1742.23000,1745.01000,7798
2021.04.08,11:00,1744.97000,1745.54000,1741.37000,1742.99000,7249
2021.04.08,12:00,1742.99000,1744.00000,1742.02000,1743.07000,5614
2021.04.08,13:00,1743.09000,1747.38000,1743.08000,1745.67000,5695
2021.04.08,14:00,1745.69000,1750.99000,1745.68000,1749.61000,7671
2021.04.08,15:00,1749.57000,1750.04000,1746.18000,1747.26000,9792
2021.04.08,16:00,1747.31000,1757.35000,1747.24000,1753.63000,16010
2021.04.08,17:00,1753.57000,1758.48000,1753.48000,1756.18000,13886
2021.04.08,18:00,1756.20000,1756.85000,1753.50000,1755.53000,8933
2021.04.08,19:00,1755.52000,1757.52000,1755.07000,1756.84000,6222
2021.04.08,20:00,1756.85000,1757.43000,1754.62000,1754.73000,5669
2021.04.08,21:00,1754.78000,1755.33000,1754.36000,1754.84000,4201
2021.04.08,22:00,1754.83000,1755.74000,1754.05000,1755.64000,3951
2021.04.08,23:00,1755.64000,1757.50000,1755.39000,1755.97000,2410
2021.04.09,01:00,1755.48000,1755.65000,1753.92000,1754.74000,1427
2021.04.09,02:00,1754.71000,1755.60000,1753.81000,1753.99000,1606
2021.04.09,03:00,1754.04000,1755.04000,1753.02000,1755.04000,3227
2021.04.09,04:00,1755.14000,1757.15000,1753.82000,1756.45000,5734
2021.04.09,05:00,1756.51000,1756.51000,1752.33000,1752.51000,6263
2021.04.09,06:00,1752.56000,1753.22000,1751.23000,1753.03000,4588
2021.04.09,07:00,1753.06000,1753.48000,1751.49000,1752.02000,2399
2021.04.09,08:00,1751.99000,1752.52000,1749.20000,1750.27000,5247
2021.04.09,09:00,1750.27000,1750.60000,1747.49000,1748.71000,7525
2021.04.09,10:00,1748.68000,1748.72000,1743.91000,1747.26000,8820
2021.04.09,11:00,1747.24000,1747.45000,1743.84000,1745.30000,7679
2021.04.09,12:00,1745.30000,1747.33000,1744.84000,1745.71000,5677
2021.04.09,13:00,1745.67000,1746.66000,1743.29000,1745.42000,6445
2021.04.09,14:00,1745.41000,1748.73000,1744.45000,1744.62000,6819
2021.04.09,15:00,1744.74000,1744.97000,1735.56000,1737.94000,13224
2021.04.09,16:00,1738.08000,1741.62000,1730.99000,1739.52000,16625
2021.04.09,17:00,1739.52000,1746.65000,1739.19000,1744.85000,13818
2021.04.09,18:00,1744.86000,1745.87000,1742.16000,1744.58000,9292
2021.04.09,19:00,1744.58000,1746.17000,1743.84000,1744.88000,5768
2021.04.09,20:00,1744.91000,1745.52000,1743.52000,1743.57000,5757
2021.04.09,21:00,1743.57000,1743.76000,1741.22000,1742.99000,5494
2021.04.09,22:00,1742.98000,1743.59000,1741.66000,1742.82000,5374
2021.04.09,23:00,1742.79000,1743.51000,1742.31000,1743.29000,1744
2021.04.12,01:00,1742.54000,1743.29000,1741.18000,1741.33000,1517
2021.04.12,02:00,1741.37000,1742.39000,1740.24000,1741.39000,2545
2021.04.12,03:00,1741.33000,1742.45000,1740.33000,1741.53000,3393
2021.04.12,04:00,1741.76000,1743.25000,1738.48000,1739.14000,8965
2021.04.12,05:00,1739.13000,1739.48000,1736.56000,1739.31000,7364
2021.04.12,06:00,1739.29000,1740.12000,1737.17000,1738.52000,4209
2021.04.12,07:00,1738.53000,1738.95000,1737.58000,1738.39000,2537
2021.04.12,08:00,1738.33000,1738.53000,1735.04000,1738.30000,5435
2021.04.12,09:00,1738.31000,1741.88000,1737.98000,1740.68000,8422
2021.04.12,10:00,1740.63000,1741.93000,1738.04000,1738.96000,7968
2021.04.12,11:00,1738.96000,1739.54000,1736.93000,1737.74000,5904
2021.04.12,12:00,1737.74000,1743.11000,1737.66000,1741.24000,6138
2021.04.12,13:00,1741.30000,1742.20000,1740.09000,1740.45000,5191
2021.04.12,14:00,1740.45000,1744.02000,1740.24000,1742.20000,6415
2021.04.12,15:00,1742.19000,1744.86000,1738.69000,1738.70000,9083
2021.04.12,16:00,1738.73000,1740.13000,1731.95000,1733.30000,14348
2021.04.12,17:00,1733.33000,1736.38000,1730.39000,1733.85000,14279
2021.04.12,18:00,1733.84000,1735.95000,1731.33000,1732.03000,8681
2021.04.12,19:00,1732.02000,1733.15000,1730.55000,1732.79000,7535
2021.04.12,20:00,1732.81000,1733.76000,1731.46000,1731.61000,6246
2021.04.12,21:00,1731.61000,1732.23000,1727.30000,1730.24000,7266
2021.04.12,22:00,1730.28000,1732.37000,1729.72000,1732.33000,5358
2021.04.12,23:00,1732.35000,1732.80000,1731.56000,1732.17000,2608
2021.04.13,01:00,1733.06000,1733.42000,1731.88000,1732.46000,1307
2021.04.13,02:00,1732.53000,1733.06000,1731.68000,1731.79000,1863
2021.04.13,03:00,1731.77000,1731.92000,1729.52000,1730.40000,4570
2021.04.13,04:00,1730.40000,1733.69000,1727.85000,1733.04000,9349
2021.04.13,05:00,1733.00000,1736.25000,1732.87000,1735.66000,6589
2021.04.13,06:00,1735.68000,1735.85000,1731.13000,1731.58000,4130
2021.04.13,07:00,1731.60000,1732.01000,1728.36000,1729.74000,4220
2021.04.13,08:00,1729.74000,1730.53000,1724.90000,1727.51000,6576
2021.04.13,09:00,1727.51000,1727.59000,1723.56000,1724.22000,8803
2021.04.13,10:00,1724.25000,1728.24000,1723.53000,1727.53000,8056
2021.04.13,11:00,1727.52000,1728.73000,1725.83000,1728.13000,6282
2021.04.13,12:00,1728.11000,1730.03000,1725.85000,1726.26000,5860
2021.04.13,13:00,1726.23000,1727.46000,1724.42000,1725.75000,5507
2021.04.13,14:00,1725.65000,1730.07000,1725.47000,1728.98000,10660
2021.04.13,15:00,1728.98000,1741.98000,1728.40000,1736.30000,15757
2021.04.13,16:00,1736.28000,1748.82000,1736.25000,1747.86000,18166
2021.04.13,17:00,1747.86000,1748.50000,1740.10000,1742.88000,13896
2021.04.13,18:00,1742.88000,1744.07000,1740.86000,1743.61000,8505
2021.04.13,19:00,1743.61000,1745.17000,1741.59000,1742.41000,6042
2021.04.13,20:00,1742.41000,1747.46000,1742.40000,1744.84000,9314
2021.04.13,21:00,1744.84000,1746.43000,1743.85000,1745.10000,5361
2021.04.13,22:00,1745.06000,1745.90000,1743.92000,1744.77000,4695
2021.04.13,23:00,1744.74000,1745.72000,1744.33000,1745.22000,2280
2021.04.14,01:00,1745.54000,1746.30000,1744.02000,1744.99000,2436
2021.04.14,02:00,1744.99000,1746.79000,1744.99000,1746.48000,1767
2021.04.14,03:00,1746.45000,1747.12000,1744.92000,1746.84000,3484
2021.04.14,04:00,1746.90000,1749.14000,1744.30000,1745.58000,7033
2021.04.14,05:00,1745.63000,1746.42000,1743.70000,1744.96000,5633
2021.04.14,06:00,1744.95000,1745.06000,1743.38000,1743.73000,3218
2021.04.14,07:00,1743.72000,1744.24000,1742.64000,1742.72000,2306
2021.04.14,08:00,1742.71000,1744.18000,1740.61000,1743.56000,5518
2021.04.14,09:00,1743.73000,1748.18000,1743.03000,1746.96000,8850
2021.04.14,10:00,1746.91000,1748.46000,1743.63000,1744.55000,8991
2021.04.14,11:00,1744.53000,1747.95000,1744.32000,1745.50000,6633
2021.04.14,12:00,1745.50000,1746.51000,1741.88000,1743.11000,6519
2021.04.14,13:00,1743.03000,1744.64000,1741.60000,1742.16000,5386
2021.04.14,14:00,1742.20000,1745.02000,1741.51000,1744.56000,6235
2021.04.14,15:00,1744.59000,1746.91000,1743.44000,1744.13000,9191
2021.04.14,16:00,1744.15000,1744.59000,1733.83000,1736.33000,16416
2021.04.14,17:00,1736.35000,1740.32000,1732.41000,1737.00000,13448
2021.04.14,18:00,1736.90000,1737.80000,1733.66000,1736.45000,9477
2021.04.14,19:00,1736.37000,1737.74000,1735.37000,1736.31000,5917
2021.04.14,20:00,1736.31000,1736.59000,1734.80000,1735.38000,5412
2021.04.14,21:00,1735.35000,1736.65000,1733.85000,1736.04000,5398
2021.04.14,22:00,1736.06000,1737.56000,1735.68000,1736.77000,4559
2021.04.14,23:00,1736.81000,1736.86000,1735.93000,1736.08000,1626
2021.04.15,01:00,1736.09000,1736.63000,1735.55000,1735.84000,1178
2021.04.15,02:00,1735.93000,1736.50000,1735.17000,1736.47000,1421
2021.04.15,03:00,1736.50000,1739.37000,1736.28000,1738.49000,3140
2021.04.15,04:00,1738.47000,1740.29000,1734.18000,1735.01000,7520
2021.04.15,05:00,1735.05000,1738.75000,1734.54000,1738.14000,5098
2021.04.15,06:00,1738.14000,1739.58000,1737.60000,1738.28000,3846
2021.04.15,07:00,1738.27000,1740.02000,1737.68000,1739.62000,2461
2021.04.15,08:00,1739.64000,1742.84000,1739.64000,1741.50000,4353
2021.04.15,09:00,1741.41000,1745.78000,1741.34000,1745.54000,6706
2021.04.15,10:00,1745.57000,1747.67000,1745.12000,1745.40000,6503
2021.04.15,11:00,1745.41000,1747.68000,1744.17000,1747.68000,6016
2021.04.15,12:00,1747.69000,1749.02000,1746.57000,1747.15000,5634
2021.04.15,13:00,1747.14000,1747.39000,1745.33000,1746.44000,4531
2021.04.15,14:00,1746.44000,1747.40000,1744.37000,1744.53000,5349
2021.04.15,15:00,1744.53000,1752.09000,1744.53000,1746.62000,13124
2021.04.15,16:00,1746.66000,1756.46000,1745.66000,1754.32000,15967
2021.04.15,17:00,1754.31000,1766.54000,1754.31000,1764.61000,15996
2021.04.15,18:00,1764.61000,1769.49000,1764.41000,1766.40000,10296
2021.04.15,19:00,1766.44000,1769.12000,1766.44000,1767.29000,6261
2021.04.15,20:00,1767.31000,1767.92000,1764.90000,1766.21000,6279
2021.04.15,21:00,1766.20000,1767.88000,1765.57000,1766.86000,4738
2021.04.15,22:00,1766.77000,1766.97000,1763.60000,1764.75000,4996
2021.04.15,23:00,1764.74000,1764.93000,1762.89000,1763.33000,2689
2021.04.16,01:00,1763.80000,1764.69000,1763.32000,1763.64000,1185
2021.04.16,02:00,1763.66000,1764.33000,1762.78000,1763.85000,1456
2021.04.16,03:00,1763.80000,1765.97000,1762.24000,1762.50000,4013
2021.04.16,04:00,1762.53000,1763.81000,1761.27000,1761.91000,6553
2021.04.16,05:00,1761.91000,1762.13000,1759.55000,1761.23000,4820
2021.04.16,06:00,1761.23000,1763.21000,1760.74000,1763.05000,3176
2021.04.16,07:00,1763.07000,1764.76000,1762.90000,1764.69000,2417
2021.04.16,08:00,1764.69000,1766.11000,1763.87000,1765.85000,4029
2021.04.16,09:00,1765.88000,1765.98000,1761.34000,1762.37000,7209
2021.04.16,10:00,1762.36000,1765.58000,1761.41000,1764.08000,6964
2021.04.16,11:00,1763.98000,1767.00000,1762.57000,1765.79000,6522
2021.04.16,12:00,1765.80000,1771.07000,1765.20000,1770.87000,6272
2021.04.16,13:00,1770.87000,1778.64000,1770.09000,1778.04000,7737
2021.04.16,14:00,1778.00000,1779.26000,1775.92000,1778.49000,7142
2021.04.16,15:00,1778.40000,1783.62000,1777.88000,1780.61000,12113
2021.04.16,16:00,1780.74000,1782.17000,1771.83000,1772.55000,16177
2021.04.16,17:00,1772.56000,1780.49000,1772.36000,1779.10000,12162
2021.04.16,18:00,1779.13000,1779.85000,1777.25000,1778.61000,8000
2021.04.16,19:00,1778.55000,1779.90000,1776.61000,1779.80000,5731
2021.04.16,20:00,1779.80000,1780.15000,1777.51000,1777.93000,4658
2021.04.16,21:00,1777.93000,1778.44000,1777.20000,1777.96000,4014
2021.04.16,22:00,1777.96000,1778.86000,1774.27000,1775.78000,4581
2021.04.16,23:00,1775.79000,1776.73000,1774.63000,1776.50000,1518
2021.04.19,01:00,1775.52000,1776.29000,1775.07000,1775.22000,1471
2021.04.19,02:00,1775.22000,1777.99000,1774.68000,1776.62000,2188
2021.04.19,03:00,1776.60000,1783.41000,1776.16000,1781.94000,4691
2021.04.19,04:00,1782.14000,1783.18000,1773.01000,1775.02000,10808
2021.04.19,05:00,1775.02000,1778.91000,1774.90000,1778.91000,5928
2021.04.19,06:00,1778.91000,1779.51000,1777.00000,1777.22000,3863
2021.04.19,07:00,1777.17000,1778.05000,1776.39000,1777.72000,2165
2021.04.19,08:00,1777.76000,1779.52000,1776.62000,1777.61000,3994
2021.04.19,09:00,1777.60000,1781.17000,1775.14000,1779.72000,9089
2021.04.19,10:00,1779.71000,1787.00000,1777.54000,1786.81000,10573
2021.04.19,11:00,1786.83000,1788.39000,1784.56000,1786.91000,9811
2021.04.19,12:00,1786.90000,1789.74000,1786.15000,1788.38000,6677
2021.04.19,13:00,1788.35000,1789.86000,1786.65000,1787.31000,6465
2021.04.19,14:00,1787.32000,1787.89000,1778.46000,1781.95000,9604
2021.04.19,15:00,1781.96000,1782.18000,1774.73000,1775.90000,11699
2021.04.19,16:00,1775.79000,1776.79000,1766.59000,1773.48000,17170
2021.04.19,17:00,1773.44000,1775.78000,1770.72000,1775.56000,13563
2021.04.19,18:00,1775.55000,1776.60000,1771.67000,1771.96000,9400
