Date,Time,Open,High,Low,Close,Volume
2022.07.28,02:00,1735.46000,1739.80000,1735.45000,1738.72000,2420
2022.07.28,03:00,1738.72000,1739.82000,1736.36000,1736.54000,3523
2022.07.28,04:00,1736.60000,1741.62000,1735.39000,1738.07000,6753
2022.07.28,05:00,1738.10000,1738.37000,1733.95000,1737.79000,4408
2022.07.28,06:00,1737.79000,1739.14000,1736.17000,1736.88000,3280
2022.07.28,07:00,1736.99000,1737.33000,1735.42000,1736.28000,2995
2022.07.28,08:00,1736.22000,1738.77000,1735.34000,1738.66000,2991
2022.07.28,09:00,1738.65000,1741.74000,1738.06000,1741.34000,5445
2022.07.28,10:00,1741.33000,1744.61000,1739.48000,1744.16000,6871
2022.07.28,11:00,1744.13000,1748.42000,1743.20000,1745.62000,7211
2022.07.28,12:00,1745.58000,1746.96000,1740.93000,1741.22000,6353
2022.07.28,13:00,1741.26000,1742.78000,1737.93000,1740.20000,5754
2022.07.28,14:00,1740.16000,1740.94000,1737.70000,1740.26000,5726
2022.07.28,15:00,1740.25000,1749.79000,1735.98000,1744.60000,12534
2022.07.28,16:00,1744.50000,1754.77000,1740.97000,1751.20000,16435
2022.07.28,17:00,1751.24000,1755.69000,1747.65000,1755.05000,12441
2022.07.28,18:00,1755.04000,1756.77000,1752.02000,1752.95000,9642
2022.07.28,19:00,1752.96000,1755.22000,1750.51000,1753.90000,7101
2022.07.28,20:00,1753.85000,1755.30000,1750.72000,1752.62000,5496
2022.07.28,21:00,1752.52000,1753.40000,1750.29000,1753.34000,3688
2022.07.28,22:00,1753.36000,1755.49000,1753.09000,1755.24000,4265
2022.07.28,23:00,1755.23000,1757.03000,1754.72000,1756.32000,2391
2022.07.29,01:00,1755.22000,1755.55000,1754.11000,1755.09000,1496
2022.07.29,02:00,1755.10000,1755.47000,1754.22000,1754.80000,1741
2022.07.29,03:00,1754.84000,1756.17000,1753.78000,1755.75000,3965
2022.07.29,04:00,1755.74000,1755.96000,1752.50000,1753.41000,4948
2022.07.29,05:00,1753.39000,1755.31000,1753.25000,1755.29000,3506
2022.07.29,06:00,1755.30000,1763.77000,1755.16000,1762.78000,5715
2022.07.29,07:00,1762.83000,1763.53000,1760.53000,1761.33000,3445
2022.07.29,08:00,1761.33000,1765.01000,1760.96000,1763.44000,4682
2022.07.29,09:00,1763.48000,1767.82000,1762.98000,1766.68000,6404
